-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
2.9657 89.1177 65
-1 -1 -1
-1 -1 -1
-1 -1 -1
3.00824 89.9507 62
-1 -1 -1
3.0297 89.7531 44
-1 -1 -1
-1 -1 -1
3.05782 89.3718 30
3.07282 89.1732 75
-1 -1 -1
3.09348 89.3491 96
-1 -1 -1
-1 -1 -1
-1 -1 -1
3.12977 89.0407 79
3.13423 89.1248 41
-1 -1 -1
3.15993 89.3277 34
3.1653 89.1944 32
3.17495 89.5152 67
-1 -1 -1
3.19995 89.9097 66
-1 -1 -1
3.21484 89.7199 53
-1 -1 -1
-1 -1 -1
-1 -1 -1
3.26011 89.0359 53
-1 -1 -1
3.27662 89.9002 32
-1 -1 -1
-1 -1 -1
-1 -1 -1
3.3153 89.633 39
3.33235 89.7031 35
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
3.39326 89.4353 26
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
3.53103 89.8561 38
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
3.60233 89.0649 54
-1 -1 -1
-1 -1 -1
-1 -1 -1
3.64103 89.7205 40
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
3.68751 89.0825 37
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
3.78174 89.257 49
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
3.85538 89.9218 31
-1 -1 -1
3.87574 89.5549 59
3.88728 89.9786 57
-1 -1 -1
-1 -1 -1
3.91857 89.9749 47
-1 -1 -1
-1 -1 -1
-1 -1 -1
3.9556 89.9571 34
3.96812 89.438 33
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
4.10387 89.7329 21
-1 -1 -1
-1 -1 -1
4.13346 89.9841 21
-1 -1 -1
-1 -1 -1
-1 -1 -1
4.17417 89.8874 28
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
4.26185 89.8037 19
4.27233 89.9518 26
-1 -1 -1
-1 -1 -1
-1 -1 -1
4.31635 89.3215 29
-1 -1 -1
4.3365 89.1139 32
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
4.38496 89.778 27
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
4.43475 89.996 30
4.44248 89.9646 29
4.45765 89.2636 35
-1 -1 -1
4.47587 89.206 36
-1 -1 -1
4.49359 89.9911 25
-1 -1 -1
4.51131 89.3632 46
-1 -1 -1
-1 -1 -1
4.5447 89.1703 40
-1 -1 -1
-1 -1 -1
4.58025 89.9265 34
4.58652 89.8388 49
-1 -1 -1
4.6079 89.7362 54
-1 -1 -1
4.62894 89.2262 47
-1 -1 -1
4.64658 89.8899 31
-1 -1 -1
-1 -1 -1
-1 -1 -1
4.68792 89.4671 49
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
4.74405 89.7074 44
4.75631 89.2377 31
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
5.39627 89.1655 46
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
5.44336 89.8644 36
5.44943 89.2464 42
5.45976 89.3628 45
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
0.613965 88.2845 92
-1 -1 -1
0.635009 88.7695 262
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
0.694223 88.6632 70
0.699265 88.865 236
-1 -1 -1
-1 -1 -1
0.738196 88.464 93
0.738683 88.9483 84
0.755281 88.4565 122
-1 -1 -1
0.771954 88.4319 146
-1 -1 -1
0.798169 88.1346 93
0.799076 88.924 131
0.816091 88.9146 120
0.819164 88.7287 166
0.828821 88.6475 53
-1 -1 -1
0.855139 88.8158 126
0.85862 88.1702 118
0.868627 88.788 131
-1 -1 -1
0.894548 88.2914 100
0.898613 88.6061 44
-1 -1 -1
0.924922 88.9762 445
0.932014 88.4436 95
-1 -1 -1
-1 -1 -1
0.961445 88.5492 129
-1 -1 -1
-1 -1 -1
0.996677 88.369 181
-1 -1 -1
-1 -1 -1
1.02751 88.5558 105
-1 -1 -1
-1 -1 -1
1.05684 88.3641 162
-1 -1 -1
-1 -1 -1
1.08102 88.8706 92
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
1.13863 88.6781 144
-1 -1 -1
1.16213 88.9579 95
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
1.2479 88.0938 221
-1 -1 -1
1.27027 88.9218 54
1.28521 88.4146 224
-1 -1 -1
1.30409 88.3061 61
1.30818 88.5497 55
-1 -1 -1
1.33361 88.2279 101
1.34367 88.5667 55
1.35393 88.4262 36
1.35833 88.584 66
1.37639 88.7341 43
-1 -1 -1
1.38865 88.6972 64
1.39871 88.3861 43
1.41704 88.6773 32
1.42286 88.6755 40
1.43652 88.8912 93
-1 -1 -1
1.45583 88.6542 104
-1 -1 -1
1.46863 88.5686 34
1.47892 88.1777 89
1.48941 88.2652 119
1.50082 88.237 76
1.51156 88.1384 195
-1 -1 -1
1.53369 88.1547 123
1.54114 88.6236 61
1.54842 88.4674 107
1.55703 88.9939 201
1.57281 88.038 113
1.57754 88.1437 156
1.589 88.5831 47
1.60042 88.2707 65
1.61221 88.8158 163
1.61721 88.6618 172
1.62943 88.8448 143
1.64562 88.9246 137
-1 -1 -1
-1 -1 -1
1.67075 88.7535 135
1.68608 88.1247 136
1.69049 88.4591 142
-1 -1 -1
1.70731 88.1242 186
1.722 88.468 79
1.73462 88.2043 149
1.73932 88.1046 159
1.74683 88.0822 129
1.76569 88.482 148
1.76886 88.9147 147
1.78603 88.4518 152
1.79601 88.8716 76
1.79897 88.6612 101
-1 -1 -1
1.82246 88.166 163
1.82705 88.2891 146
1.84047 88.6445 165
1.85442 88.7257 135
1.85801 88.4709 143
1.86862 88.09 99
-1 -1 -1
1.88907 88.9399 146
1.90311 88.9832 139
1.90662 88.1089 136
-1 -1 -1
1.93076 88.4378 125
1.93907 88.442 124
1.95585 88.7336 105
1.95748 88.0324 126
1.96786 88.3113 70
1.98163 88.2008 122
1.98715 88.5466 88
2.00075 89.0079 117
2.01554 88.989 126
2.01599 88.6369 120
2.03235 88.488 66
2.04131 88.2436 98
-1 -1 -1
-1 -1 -1
-1 -1 -1
2.08582 88.495 84
-1 -1 -1
2.09964 88.0993 61
2.11511 88.3172 121
-1 -1 -1
2.13118 88.4997 68
2.14434 88.0495 80
-1 -1 -1
2.16252 88.6208 43
2.17391 88.1398 87
2.18269 88.6651 112
2.1857 88.7524 99
2.19843 88.9012 53
-1 -1 -1
2.21725 88.2025 98
2.23221 88.1292 108
2.23695 88.1748 103
-1 -1 -1
2.26524 88.5359 75
2.27102 88.994 81
-1 -1 -1
2.29358 88.8401 85
2.29686 88.7105 80
2.30785 88.9297 106
2.3218 88.4233 90
2.33514 88.4899 94
2.34096 88.9698 93
2.35371 88.7537 111
2.35735 88.2624 91
2.37463 88.7665 101
2.37825 88.4166 72
2.38584 88.376 83
2.40487 88.2863 97
2.40839 88.7452 115
2.42415 88.4612 89
2.43315 88.9017 116
2.43764 88.2725 85
2.4517 88.19 64
2.45573 88.3194 45
2.47322 88.44 75
2.48103 88.7108 59
2.49013 88.5571 69
-1 -1 -1
2.51181 88.1806 38
2.51536 88.2383 51
2.53198 88.2614 65
-1 -1 -1
2.54877 88.5882 88
-1 -1 -1
2.5672 88.482 78
-1 -1 -1
2.5898 88.6231 76
-1 -1 -1
-1 -1 -1
-1 -1 -1
2.62589 88.9798 27
-1 -1 -1
2.64597 88.9095 65
-1 -1 -1
2.66635 88.1912 44
-1 -1 -1
-1 -1 -1
2.69948 88.6172 49
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
2.75549 88.5801 58
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
2.83998 88.6355 68
-1 -1 -1
-1 -1 -1
-1 -1 -1
2.88317 88.9649 60
2.88428 88.2124 74
-1 -1 -1
-1 -1 -1
-1 -1 -1
2.92563 88.7941 72
2.94288 88.3137 72
2.94728 88.3076 79
-1 -1 -1
2.96638 88.5435 44
-1 -1 -1
2.98885 88.3259 35
-1 -1 -1
3.00992 88.8596 65
-1 -1 -1
3.02768 88.208 75
-1 -1 -1
-1 -1 -1
-1 -1 -1
3.07326 88.8744 69
-1 -1 -1
3.09077 88.7836 65
3.09488 88.3854 25
-1 -1 -1
-1 -1 -1
3.13081 88.2485 62
3.13489 88.7698 76
-1 -1 -1
-1 -1 -1
-1 -1 -1
3.17729 88.7875 73
-1 -1 -1
3.19717 88.5074 60
-1 -1 -1
3.21767 88.5247 60
-1 -1 -1
-1 -1 -1
-1 -1 -1
3.26094 88.4415 51
-1 -1 -1
3.27456 88.5332 44
-1 -1 -1
-1 -1 -1
-1 -1 -1
3.31657 88.7937 39
3.3311 88.7778 51
3.33552 88.1428 11
-1 -1 -1
-1 -1 -1
3.36864 88.684 54
-1 -1 -1
-1 -1 -1
3.40238 88.3134 36
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
3.44674 88.8765 36
-1 -1 -1
-1 -1 -1
-1 -1 -1
3.49056 88.7268 39
-1 -1 -1
-1 -1 -1
-1 -1 -1
3.52938 88.8028 43
-1 -1 -1
-1 -1 -1
3.55935 88.6418 49
-1 -1 -1
-1 -1 -1
-1 -1 -1
3.59878 88.2091 45
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
3.64359 88.5523 50
-1 -1 -1
3.66374 88.9922 54
-1 -1 -1
3.68475 88.9277 57
3.70209 88.5356 56
-1 -1 -1
-1 -1 -1
3.72503 88.4995 55
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
3.77904 88.8977 35
-1 -1 -1
-1 -1 -1
-1 -1 -1
3.81787 88.6157 48
-1 -1 -1
-1 -1 -1
-1 -1 -1
3.85297 88.1405 44
-1 -1 -1
3.87854 88.3047 38
3.88584 88.9722 46
-1 -1 -1
3.90817 88.447 60
-1 -1 -1
-1 -1 -1
3.94118 88.9417 47
3.94494 88.1162 35
-1 -1 -1
3.97074 88.4376 37
-1 -1 -1
-1 -1 -1
-1 -1 -1
4.00451 88.5316 36
-1 -1 -1
4.02379 88.8892 52
-1 -1 -1
-1 -1 -1
4.0617 88.3905 20
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
4.12241 88.7018 30
-1 -1 -1
-1 -1 -1
4.15407 88.2315 35
4.1704 88.5307 26
4.17556 88.948 29
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
4.26021 88.4216 13
-1 -1 -1
4.274 88.6388 21
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
4.3365 88.6653 24
-1 -1 -1
-1 -1 -1
4.3705 88.2614 36
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
4.42527 88.3117 38
4.44027 88.6363 31
-1 -1 -1
4.45765 88.9007 57
-1 -1 -1
4.47587 88.5826 45
-1 -1 -1
4.49501 88.2719 30
4.50919 88.7156 35
4.51369 88.7471 41
-1 -1 -1
4.53173 88.9231 38
-1 -1 -1
-1 -1 -1
-1 -1 -1
4.57914 88.8214 64
4.58564 88.8822 52
4.59851 88.9371 63
4.6056 88.2511 40
-1 -1 -1
-1 -1 -1
-1 -1 -1
4.64897 88.8317 29
-1 -1 -1
4.66366 88.1329 48
-1 -1 -1
4.68601 88.3149 35
-1 -1 -1
-1 -1 -1
-1 -1 -1
4.72068 88.7076 39
-1 -1 -1
-1 -1 -1
-1 -1 -1
4.76364 88.4575 27
4.7705 88.3796 41
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
4.83355 89.0046 16
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
5.36282 88.3089 34
5.37728 88.5239 25
-1 -1 -1
5.39835 88.7991 31
5.40029 88.5771 33
-1 -1 -1
-1 -1 -1
5.43102 88.825 52
5.44362 88.2694 40
5.45497 88.8718 49
5.45945 88.0769 40
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
0.612119 87.1233 104
0.619756 87.3858 188
0.633675 87.8973 507
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
0.698553 87.1696 135
0.699589 87.5653 118
-1 -1 -1
-1 -1 -1
0.736857 87.4911 91
0.743001 87.685 71
0.754049 87.4723 111
-1 -1 -1
0.770232 87.3755 53
-1 -1 -1
0.797627 87.7635 109
0.803919 87.5321 96
0.81403 87.2892 114
0.820267 87.8398 140
0.830504 87.535 124
-1 -1 -1
0.852934 87.3848 142
0.867081 87.6098 135
-1 -1 -1
-1 -1 -1
0.893401 87.5676 80
0.900385 87.2593 69
-1 -1 -1
0.920147 87.2181 608
0.936977 87.6725 87
-1 -1 -1
0.958001 87.0891 24
0.960069 87.4849 143
-1 -1 -1
-1 -1 -1
-1 -1 -1
1.00139 87.7592 102
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
1.05229 87.8225 196
-1 -1 -1
-1 -1 -1
1.07993 87.9481 205
-1 -1 -1
1.1073 87.3583 164
-1 -1 -1
-1 -1 -1
1.13696 87.1542 124
1.14311 87.6872 138
-1 -1 -1
1.16021 87.3662 56
-1 -1 -1
-1 -1 -1
1.19759 87.3257 107
-1 -1 -1
-1 -1 -1
1.22217 87.9341 83
1.23214 87.3347 37
1.24292 87.9592 83
1.24841 87.6763 206
-1 -1 -1
-1 -1 -1
-1 -1 -1
1.2903 87.4174 161
1.30357 87.8966 35
-1 -1 -1
1.32493 88.0162 188
1.33253 87.5498 60
1.34496 87.5767 57
1.35653 87.0334 78
1.36289 87.587 50
-1 -1 -1
1.38688 87.3056 54
-1 -1 -1
1.40022 87.2328 44
1.41573 87.6667 33
1.42448 87.3845 65
1.43181 87.3457 88
1.43882 87.0611 77
1.45668 87.9811 64
1.46598 87.3794 33
1.47337 87.4621 73
1.47918 87.9634 75
1.48907 87.9696 124
-1 -1 -1
1.51676 87.6811 46
1.51715 87.376 57
1.5289 87.929 117
1.54282 87.1347 114
1.54971 87.4159 71
1.56108 87.7891 200
-1 -1 -1
1.57842 87.4159 69
-1 -1 -1
1.59924 87.3628 90
1.61007 87.0727 181
1.62507 87.5406 161
1.63055 87.933 172
1.64057 87.1066 92
1.6477 87.2385 162
-1 -1 -1
1.66892 87.293 200
1.68479 87.0711 75
-1 -1 -1
1.69966 87.6825 112
1.70833 87.3009 139
1.72305 87.6515 94
-1 -1 -1
1.74019 87.451 153
1.75271 87.6144 122
1.76415 87.2165 145
1.76997 88.0066 132
1.78128 87.9075 159
1.79588 87.9964 61
-1 -1 -1
1.80864 87.8859 148
1.82192 87.8584 164
1.83005 87.9942 127
1.83941 87.8184 154
1.85353 87.8619 110
1.85808 87.2857 102
1.86794 87.2965 94
1.88141 87.5401 85
1.88736 87.7441 138
-1 -1 -1
1.91105 87.0637 59
-1 -1 -1
1.93204 87.4855 105
1.93806 87.5235 109
1.95146 87.9276 109
1.96343 87.1735 132
-1 -1 -1
1.97664 87.9202 113
-1 -1 -1
2.00295 87.3172 133
2.0113 87.6001 93
-1 -1 -1
2.03337 87.7225 84
2.0457 87.1322 52
2.04636 87.8127 115
-1 -1 -1
-1 -1 -1
2.08427 87.3464 88
2.0911 87.1631 44
2.10054 87.4327 41
2.11029 87.6317 108
-1 -1 -1
2.12967 87.3634 102
2.13871 87.5513 68
-1 -1 -1
2.16359 87.8265 34
-1 -1 -1
2.18057 87.4211 41
-1 -1 -1
-1 -1 -1
2.21144 87.1864 80
2.22144 87.3554 115
2.23492 87.2989 104
2.2383 87.1234 93
-1 -1 -1
2.26011 87.2994 97
2.26713 87.629 97
2.28103 87.8823 87
2.29185 87.125 128
-1 -1 -1
2.31213 87.6742 78
2.32 87.3234 84
2.32626 87.9876 89
2.34333 87.1735 94
2.35171 87.3376 111
2.35761 88.0101 79
2.36909 87.7065 86
2.37825 87.6912 66
2.38764 87.5588 69
2.40359 87.6636 57
2.4067 87.3373 103
2.41897 87.5981 70
2.4308 87.138 66
2.44234 87.4063 59
2.45491 87.152 88
2.46218 88.0038 83
2.46956 87.1448 85
2.47896 87.4408 91
-1 -1 -1
2.49766 87.8624 65
2.51038 87.9971 85
2.51628 87.5651 62
2.52639 87.6691 92
-1 -1 -1
2.55445 87.1648 87
-1 -1 -1
2.57245 87.4719 86
2.5843 87.0443 85
2.59188 87.0482 93
-1 -1 -1
-1 -1 -1
2.62181 87.9417 70
-1 -1 -1
2.64256 87.1919 59
2.64481 88.0213 61
-1 -1 -1
2.6671 87.6546 65
-1 -1 -1
-1 -1 -1
2.70409 87.8964 80
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
2.76051 87.3702 57
-1 -1 -1
2.78123 87.66 42
-1 -1 -1
2.79871 87.6876 83
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
2.86369 87.2 59
-1 -1 -1
2.87818 87.6934 46
2.88533 87.4685 79
2.90188 88.0112 78
-1 -1 -1
-1 -1 -1
-1 -1 -1
2.94184 87.6141 72
-1 -1 -1
2.96369 87.6986 77
2.96974 87.9894 63
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
3.0534 87.1671 44
-1 -1 -1
3.06775 87.2439 76
3.07513 87.598 45
-1 -1 -1
3.09682 87.0344 74
-1 -1 -1
-1 -1 -1
3.12977 87.7206 65
3.13423 87.6926 42
-1 -1 -1
3.16241 87.4305 36
3.17218 87.4121 63
3.18167 87.5902 25
-1 -1 -1
-1 -1 -1
3.21159 87.327 59
3.21963 87.2294 46
-1 -1 -1
-1 -1 -1
-1 -1 -1
3.26196 87.6859 64
-1 -1 -1
3.28044 87.2902 51
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
3.34565 87.4731 43
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
3.44521 87.4714 39
-1 -1 -1
-1 -1 -1
-1 -1 -1
3.48528 87.2524 38
-1 -1 -1
-1 -1 -1
-1 -1 -1
3.52732 87.6723 32
-1 -1 -1
-1 -1 -1
3.55311 87.7894 52
-1 -1 -1
-1 -1 -1
-1 -1 -1
-1 -1 -1
3.60501 87.0579 40
-1 -1 -1
-1 -1 -1
-1 -1 -1
3.64576 87.0995 48
